timestamp,da_price_mwh,rt_price_mwh,price_spread_mwh,site,zone,node
2025-08-01 00:00:00+00:00,28.82285,17.1165675,-11.7062825,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-01 01:00:00+00:00,41.67969,29.7302025,-11.9494875,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-01 02:00:00+00:00,0.0,19.9884575,19.9884575,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-01 03:00:00+00:00,44.61735,23.701540833333336,-20.915809166666666,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-01 04:00:00+00:00,-1.59864,21.4585,23.05714,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-01 05:00:00+00:00,-1.58641,19.494501666666668,21.08091166666667,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-01 06:00:00+00:00,42.73946,12.955205833333332,-29.78425416666667,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-01 07:00:00+00:00,42.58143,12.901461666666668,-29.679968333333328,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-01 08:00:00+00:00,-0.06617,16.4590275,16.5251975,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-01 09:00:00+00:00,-0.79077,18.85457,19.645339999999997,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-01 10:00:00+00:00,0.0,22.216809166666668,22.216809166666668,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-01 11:00:00+00:00,-0.09519,21.58685,21.682039999999997,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-01 12:00:00+00:00,0.0,18.92824,18.92824,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-01 13:00:00+00:00,44.51494,17.445979166666667,-27.068960833333335,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-01 14:00:00+00:00,25.88579,13.868136666666667,-12.017653333333334,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-01 15:00:00+00:00,18.40381,4.636374166666666,-13.767435833333334,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
