date,temperature_2m,apparent_temperature,dew_point_2m,temperature_80m,temperature_120m,temperature_180m,relative_humidity_2m,pressure_msl,surface_pressure,vapour_pressure_deficit,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_speed_180m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_direction_180m,wind_gusts_10m,precipitation,precipitation_probability,rain,showers,snowfall,snow_depth,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,weather_code,visibility,evapotranspiration,et0_fao_evapotranspiration,soil_temperature_0cm,soil_temperature_6cm,soil_temperature_18cm,soil_temperature_54cm,soil_moisture_0_to_1cm,soil_moisture_1_to_3cm,soil_moisture_3_to_9cm,soil_moisture_9_to_27cm,soil_moisture_27_to_81cm
2025-08-01 00:00:00+00:00,38.0695,35.85803,6.94659,36.719997,36.469997,33.5485,15.0,1011.4,997.74414,5.6515045,14.003029,17.208603,18.094635,20.12461,342.03076,344.21918,330.8325,349.69522,17.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89400.0,0.0,0.65615773,42.9985,39.1985,31.8985,29.0485,0.041,0.069,0.104,0.124,0.156
2025-08-01 01:00:00+00:00,37.5195,34.5199,5.512519,36.52,36.27,33.7485,14.0,1011.0,997.3257,5.5505414,12.904882,16.09969,18.431015,18.861387,329.8587,333.43503,336.5014,346.75946,16.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,-0.0,0.49207303,38.598503,38.2985,32.398502,29.0985,0.041,0.068,0.104,0.124,0.156
2025-08-01 02:00:00+00:00,36.169502,32.811646,3.397211,36.02,35.82,33.5485,13.0,1011.4,997.6611,5.2170763,12.413476,17.462782,17.4682,18.1041,343.1415,345.67725,345.3791,342.64587,18.359999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,-0.0,0.32991454,33.648502,36.7985,32.6985,29.0985,0.042,0.068,0.103,0.124,0.156
2025-08-01 03:00:00+00:00,33.419502,30.484886,2.2892654,34.719997,34.82,33.2485,14.0,1012.0,998.13055,4.4293423,8.12197,18.733839,17.823988,17.651016,347.19574,357.79745,345.67725,348.23172,20.519999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,-0.0,0.13765495,28.0485,34.848503,32.848503,29.1485,0.042,0.068,0.103,0.124,0.156
2025-08-01 04:00:00+00:00,30.369501,27.51941,0.8386914,32.969997,33.219997,32.9485,15.0,1012.0,997.9924,3.6847222,5.8603754,16.676977,12.39553,17.373497,10.61961,13.736293,348.0239,5.946777,12.599999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,-0.0,0.09048265,25.6985,32.7485,32.7985,29.1485,0.043,0.068,0.103,0.124,0.156
2025-08-01 05:00:00+00:00,28.7695,25.702017,-1.3794355,30.92,31.12,32.7485,14.0,1013.1,999.00336,3.400494,5.0528407,16.700275,5.462483,16.923828,355.91446,7.4313188,340.3461,1.218852,10.799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,-0.0,0.075536184,24.3985,31.0485,32.5485,29.1985,0.044,0.068,0.103,0.123,0.156
2025-08-01 06:00:00+00:00,27.369501,24.76226,0.9568324,28.62,28.820002,31.6485,18.0,1013.5,999.3325,2.988696,4.3349743,16.78156,8.058728,20.633371,41.63345,22.714453,313.1524,317.1211,11.159999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84100.0,-0.0,0.057666656,23.9485,30.1485,32.3485,29.1985,0.045,0.068,0.103,0.123,0.156
2025-08-01 07:00:00+00:00,25.719501,23.241781,3.029416,27.52,27.77,30.5485,23.0,1013.7,999.45215,2.5467546,5.937272,6.439876,6.745419,20.371038,255.96373,333.43503,330.64233,313.56796,6.4799995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74300.0,-0.0,0.073665164,22.6985,29.0485,31.998499,29.248499,0.046,0.068,0.103,0.123,0.156
2025-08-01 08:00:00+00:00,24.969501,22.352642,1.77701,26.570002,26.820002,29.4485,22.0,1014.0,999.71246,2.467568,5.3517847,17.555305,4.470178,21.758419,312.27362,344.53873,9.462248,321.04407,12.599999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75200.0,-0.0,0.06552379,22.0985,28.1485,31.5985,29.248499,0.046,0.068,0.103,0.123,0.156
2025-08-01 09:00:00+00:00,24.119501,21.659594,0.42213774,25.820002,25.970001,28.248499,21.0,1014.0,999.67194,2.375566,2.7416782,9.826088,4.5450606,22.26477,293.1986,351.57312,345.9637,320.90613,5.7599998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76700.0,-0.0,0.027410245,21.3985,27.3985,31.1485,29.248499,0.047,0.068,0.102,0.123,0.156
2025-08-01 10:00:00+00:00,22.869501,20.802866,1.7995293,24.92,25.12,26.8485,25.0,1014.0,999.612,2.0917573,1.609969,8.557102,9.418389,20.018072,153.43501,345.3791,339.44388,322.3057,3.2399998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71100.0,-0.0,0.007786289,20.6485,26.6985,30.748499,29.248499,0.048,0.067,0.102,0.123,0.156
2025-08-01 11:00:00+00:00,21.2695,19.00276,2.9921024,23.77,23.970001,25.8485,30.0,1014.3,999.8301,1.7711323,4.452954,1.8,9.037986,15.778516,165.96373,143.13002,333.43503,325.2221,5.3999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61300.0,-0.0,0.04106759,19.8985,26.0485,30.2985,29.248499,0.049,0.067,0.102,0.123,0.156
2025-08-01 12:00:00+00:00,20.869501,19.107624,4.4219465,22.37,22.570002,24.748499,34.0,1013.9,999.41644,1.6294074,2.9024127,2.7416782,7.2750664,11.090103,7.12493,246.80138,315.0001,324.24603,2.8799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56500.0,-0.0,0.019301701,19.5985,25.5485,29.8985,29.248499,0.049,0.067,0.102,0.123,0.156
2025-08-01 13:00:00+00:00,20.8195,18.765835,3.5146317,21.37,21.67,24.3485,32.0,1014.7,1000.2024,1.6736712,3.671294,5.0528407,4.3008494,7.127636,11.3098955,274.08554,289.9832,315.0001,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59200.0,-0.0,0.029728679,19.0985,24.9485,29.4485,29.248499,0.05,0.068,0.102,0.123,0.156
2025-08-01 14:00:00+00:00,21.719501,19.778446,4.300277,20.92,21.17,24.248499,32.0,1015.2,1000.7394,1.7684543,3.96,0.8049845,1.1619675,4.8965297,180.0,206.56499,251.56496,306.02747,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59200.0,-0.0,0.043152716,21.6985,24.5985,29.0485,29.248499,0.051,0.068,0.102,0.123,0.156
2025-08-01 15:00:00+00:00,24.6695,23.660288,7.760055,22.17,22.02,24.248499,34.0,1015.9,1001.5716,2.0505855,2.9024127,3.0758414,3.1608932,4.1046314,119.74479,110.55613,305.53775,307.87503,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55600.0,-0.0,0.13624457,28.3485,25.3985,28.6985,29.1985,0.051,0.068,0.102,0.123,0.156
2025-08-01 16:00:00+00:00,27.0695,26.742125,10.721617,24.92,24.720001,24.248499,36.0,1016.2,1001.9809,2.2912836,3.7585104,3.7585104,4.285124,5.1165614,163.30067,163.30067,300.96368,320.7106,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52900.0,-0.0,0.29773903,34.0485,27.3485,28.498499,29.1985,0.051,0.068,0.101,0.123,0.155
2025-08-01 17:00:00+00:00,29.5695,30.926826,13.756581,27.62,27.37,25.4485,38.0,1016.4,1002.2946,2.5658846,3.096837,3.319036,7.0584145,5.495161,215.53777,220.60121,308.65982,328.39255,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50700.0,0.0,0.45227095,38.348503,29.5985,28.498499,29.1485,0.051,0.068,0.101,0.123,0.155
2025-08-01 18:00:00+00:00,31.9195,33.975475,13.1797495,29.92,29.67,27.5485,32.0,1016.2,1002.205,3.2177157,4.3498964,5.0142193,7.2750664,8.534353,294.44394,291.03757,315.0001,332.3541,5.7599998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56700.0,0.0,0.60870194,43.9485,32.0485,28.748499,29.1485,0.05,0.068,0.101,0.123,0.155
2025-08-01 19:00:00+00:00,34.2195,36.225075,12.558061,32.07,31.87,29.248499,27.0,1015.8,1001.9143,3.9295993,7.5942082,8.39657,7.1345177,10.805998,328.5705,329.03632,325.4914,330.01843,8.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64700.0,0.0,0.7472861,48.4485,34.598503,29.1985,29.1485,0.048,0.068,0.101,0.122,0.155
2025-08-01 20:00:00+00:00,36.1195,37.732513,11.0473795,34.07,33.82,30.748499,22.0,1015.3,1001.5058,4.663206,9.220499,10.296251,10.089732,13.37825,321.34018,323.53067,326.88864,336.19403,10.440001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74000.0,0.0,0.83336204,51.7985,37.0485,29.748499,29.1485,0.047,0.068,0.101,0.122,0.155
2025-08-01 21:00:00+00:00,37.4695,37.351826,8.304428,35.57,35.32,32.2485,17.0,1015.0,1001.26935,5.341851,14.386494,16.299694,12.860622,14.658676,328.2986,329.47037,323.13,335.32315,16.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84400.0,0.0,0.9014489,52.598503,39.0485,30.4485,29.1485,0.045,0.068,0.101,0.122,0.155
2025-08-01 22:00:00+00:00,38.419502,38.11385,8.17056,36.67,36.42,33.4485,16.0,1014.4,1000.71893,5.6912203,13.479583,15.876775,14.587203,15.256526,325.8855,327.03058,319.0857,340.70987,16.199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86600.0,0.0,0.8617369,51.4985,40.2985,31.1985,29.1485,0.043,0.067,0.101,0.121,0.155
2025-08-01 23:00:00+00:00,38.919502,37.65846,8.568789,37.32,37.07,34.0485,16.0,1014.0,1000.34607,5.8462715,15.807239,19.022177,17.67566,17.917007,329.9315,330.5242,313.31537,337.5572,20.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87900.0,0.0,0.80283743,48.5485,40.7985,31.9485,29.1485,0.043,0.067,0.1,0.121,0.155
2025-08-02 00:00:00+00:00,38.5195,35.93724,7.3024006,37.27,37.07,34.4485,15.0,1013.6,999.93414,5.7902775,16.489416,20.073025,19.753447,20.291357,323.88055,327.45,316.5074,334.79892,20.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89800.0,-0.0,0.68240553,43.9485,40.2985,32.5485,29.1485,0.044,0.07,0.103,0.12,0.154
2025-08-02 01:00:00+00:00,37.9695,35.060295,6.867508,37.219997,36.969997,34.348503,15.0,1013.3,999.6143,5.6210623,14.386494,18.089775,21.691786,21.897945,328.2986,328.84076,321.1886,332.5925,18.359999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88100.0,-0.0,0.5086979,39.2985,39.1985,33.0485,29.1985,0.044,0.069,0.103,0.12,0.154
2025-08-02 02:00:00+00:00,36.919502,34.1077,6.036729,36.67,36.469997,34.2485,15.0,1013.6,999.8641,5.309865,12.413477,16.267857,26.803442,24.33664,330.4613,335.13632,326.74564,330.78085,16.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89900.0,-0.0,0.32897985,34.898502,37.648502,33.348503,29.1985,0.044,0.069,0.103,0.12,0.154
2025-08-02 03:00:00+00:00,34.1195,31.73631,4.739517,35.07,35.17,33.2485,16.0,1014.1,1000.23315,4.498179,7.5685663,15.034041,35.975983,34.679794,334.65387,343.3007,325.82297,311.63345,15.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88100.0,-0.0,0.12972938,30.3485,35.7985,33.4985,29.248499,0.044,0.069,0.102,0.12,0.154
2025-08-02 04:00:00+00:00,31.8195,30.573154,7.4801455,31.320002,31.52,32.3485,22.0,1014.7,1000.72125,3.6711178,4.0249224,15.042659,33.26151,37.57993,10.304792,21.037588,314.10492,293.12656,10.799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76000.0,-0.0,0.053697824,27.998499,33.898502,33.4485,29.2985,0.045,0.069,0.102,0.12,0.154
2025-08-02 05:00:00+00:00,30.5695,27.835022,7.0888724,28.970001,29.070002,31.8485,23.0,1015.5,1001.453,3.3756618,13.584932,30.993471,10.029334,34.275703,327.99466,329.2646,8.426887,287.1028,26.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74700.0,-0.0,0.18798861,26.0985,32.2985,33.2485,29.2985,0.045,0.069,0.102,0.12,0.154
2025-08-02 06:00:00+00:00,28.5695,26.094923,5.4163675,28.470001,28.67,31.248499,23.0,1016.2,1002.05084,3.0091035,9.19939,27.459293,9.581829,33.672993,329.42084,325.68484,57.528828,298.75702,28.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73200.0,-0.0,0.124221094,24.7985,31.1985,33.0485,29.3485,0.046,0.069,0.102,0.12,0.154
2025-08-02 07:00:00+00:00,26.8195,25.534937,5.709672,28.470001,28.67,29.748499,26.0,1016.5,1002.2648,2.6112797,1.484318,16.854767,11.781227,30.421598,14.036275,340.0168,356.42374,309.71872,17.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69300.0,-0.0,0.006547666,23.5985,29.9485,32.6985,29.3485,0.047,0.069,0.102,0.12,0.154
2025-08-02 08:00:00+00:00,25.5695,23.628975,5.713135,26.77,26.970001,27.9485,28.0,1016.6,1002.30444,2.3601394,5.991594,7.24486,12.131296,25.460934,237.26477,296.56497,305.13428,316.14566,6.8399997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65400.0,-0.0,0.067986324,22.2985,28.8985,32.2985,29.3985,0.048,0.068,0.102,0.12,0.154
2025-08-02 09:00:00+00:00,24.369501,22.327051,5.676012,24.320002,24.62,26.4485,30.0,1016.9,1002.54297,2.1363988,6.638072,11.726277,13.674732,20.172853,257.4712,287.87878,276.17007,325.17545,10.799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62700.0,-0.0,0.07143241,21.0485,27.8985,31.8485,29.3985,0.048,0.068,0.101,0.12,0.154
2025-08-02 10:00:00+00:00,23.5695,21.657516,6.7943764,23.17,23.42,25.3485,34.0,1017.1,1002.7017,1.919878,7.491114,14.917212,6.745419,16.263872,305.21768,340.25308,299.35767,332.30063,11.5199995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56100.0,-0.0,0.074113674,20.4485,26.998499,31.3985,29.3985,0.049,0.068,0.101,0.12,0.154
2025-08-02 11:00:00+00:00,23.869501,21.90371,7.057795,22.470001,22.62,24.748499,34.0,1017.2,1002.8148,1.9547836,8.287822,13.441071,7.5751004,15.256526,325.6196,339.62347,345.9637,340.70987,10.799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55400.0,-0.0,0.083159044,20.1985,26.2985,30.8985,29.3985,0.05,0.068,0.101,0.12,0.154
2025-08-02 12:00:00+00:00,23.7695,21.881508,7.3936872,21.67,21.820002,23.9485,35.0,1017.3,1002.9087,1.9136167,8.311245,13.363711,6.6242332,13.202726,17.650223,4.6353807,3.179772,348.9965,10.440001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54200.0,-0.0,0.08163536,19.498499,25.748499,30.498499,29.3985,0.051,0.068,0.101,0.12,0.154
2025-08-02 13:00:00+00:00,22.619501,20.615845,7.5803447,21.27,21.470001,23.8485,38.0,1018.0,1003.5432,1.7029365,9.422101,17.906157,2.0785906,8.669949,43.451904,30.173443,44.999897,355.23645,15.4800005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50600.0,-0.0,0.08501947,18.8985,25.0985,29.998499,29.3985,0.052,0.068,0.101,0.12,0.154
2025-08-02 14:00:00+00:00,23.1695,22.129927,8.827115,20.970001,21.02,23.6485,40.0,1018.2,1003.76697,1.7036489,5.00128,10.990322,1.1619675,5.7599998,30.256361,31.607454,198.43504,360.0,7.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48800.0,-0.0,0.052357744,21.2985,24.6985,29.5485,29.3985,0.052,0.068,0.101,0.12,0.154
2025-08-02 15:00:00+00:00,25.8195,25.486443,10.02701,22.02,21.77,23.6485,37.0,1018.9,1004.5838,2.0955524,2.4149535,3.0758414,2.3528047,3.319036,243.43501,249.44386,308.65982,12.528798,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51600.0,-0.0,0.13392164,28.1985,25.4485,29.1985,29.3985,0.053,0.068,0.101,0.119,0.154
2025-08-02 16:00:00+00:00,27.5695,27.220592,11.57687,24.320002,24.12,23.748499,37.0,1019.0,1004.7651,2.3223019,5.692099,6.4096174,3.0300403,3.2399998,304.69522,308.15726,345.9637,360.0,7.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50100.0,-0.0,0.31330168,34.098503,27.3985,28.9485,29.3485,0.053,0.068,0.1,0.119,0.154
2025-08-02 17:00:00+00:00,29.2695,29.788399,13.081311,26.87,26.570002,25.0485,37.0,1019.0,1004.84467,2.5627313,6.830519,7.289444,6.7753763,4.0249224,288.43503,290.22495,347.4712,349.69522,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51900.0,-0.0,0.4726113,38.2985,29.6485,28.9485,29.3485,0.052,0.068,0.1,0.119,0.154
2025-08-02 18:00:00+00:00,31.219501,32.608147,12.571814,29.02,28.820002,26.3485,32.0,1018.8,1004.7373,3.0927086,6.8777895,7.42159,7.440222,7.729527,317.1211,320.90613,339.77505,332.24155,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58000.0,0.0,0.6171346,42.9985,31.8485,29.0985,29.3485,0.05,0.068,0.1,0.119,0.154
2025-08-02 19:00:00+00:00,32.7695,34.56558,12.409229,31.12,30.87,27.748499,29.0,1018.3,1004.31494,3.5246143,8.39657,9.021574,9.208179,10.464797,329.03632,331.38962,331.38962,333.43503,10.440001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62300.0,0.0,0.7344986,47.348503,34.2985,29.4485,29.2985,0.048,0.068,0.1,0.119,0.154
2025-08-02 20:00:00+00:00,34.0195,35.74694,11.814545,32.87,32.62,29.0485,26.0,1017.8,1003.87787,3.9395337,9.957108,10.739832,11.532198,11.440979,319.39877,320.44037,329.3494,335.85446,10.799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67600.0,0.0,0.8138724,49.9985,36.598503,29.9485,29.2985,0.046,0.068,0.1,0.118,0.153
2025-08-02 21:00:00+00:00,35.7195,36.43234,10.018579,34.37,34.17,30.4485,21.0,1017.0,1003.16504,4.620681,12.397806,14.182355,14.6334095,12.904882,334.17905,336.0375,331.50446,337.01126,14.759999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76100.0,0.0,0.85615665,51.2985,38.4485,30.5485,29.2985,0.044,0.068,0.1,0.118,0.153
2025-08-02 22:00:00+00:00,36.7195,36.468567,7.702111,35.62,35.42,31.6485,17.0,1016.4,1002.6173,5.1283836,12.55879,14.658676,15.632672,14.917212,332.7005,335.32315,330.42227,340.25308,14.759999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83200.0,0.0,0.8313128,50.7985,39.7485,31.248499,29.2985,0.043,0.068,0.1,0.118,0.153
2025-08-02 23:00:00+00:00,36.9695,35.74554,7.90292,36.469997,36.219997,32.648502,17.0,1015.7,1001.93787,5.198704,14.689588,16.87398,17.732857,16.311613,323.97253,326.3099,325.9806,337.9637,17.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83300.0,0.0,0.7684053,47.898502,40.348503,31.8985,29.2985,0.042,0.068,0.099,0.117,0.153
2025-08-03 00:00:00+00:00,36.7195,34.245083,7.702111,36.07,35.87,32.7485,17.0,1015.1,1001.3349,5.1283836,16.595179,20.056877,20.292887,17.76081,335.6589,338.9624,328.3246,342.29947,20.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84800.0,0.0,0.6641236,42.398502,39.598503,32.4985,29.3485,0.048,0.079,0.111,0.117,0.153
2025-08-03 01:00:00+00:00,36.669502,33.33202,5.838824,35.87,35.62,32.848503,15.0,1014.5,1000.7409,5.238012,15.716793,19.353138,22.123201,18.1041,339.90466,341.56494,327.89377,342.64587,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88900.0,-0.0,0.51776946,38.098503,38.4985,32.9485,29.3485,0.047,0.079,0.111,0.117,0.153
2025-08-03 02:00:00+00:00,35.7195,32.4315,5.086426,35.219997,34.969997,32.848503,15.0,1014.3,1000.5018,4.9725857,14.264361,18.584509,22.630041,17.76081,349.82455,351.08514,327.6002,342.29947,19.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89000.0,-0.0,0.34956896,33.398502,36.898502,33.2485,29.3985,0.047,0.079,0.111,0.117,0.153
2025-08-03 03:00:00+00:00,32.8695,30.170662,2.8258474,33.67,33.77,32.648502,15.0,1014.0,1000.07837,4.2449937,7.172949,15.546833,21.238909,16.595179,342.47433,354.68555,329.88635,347.4712,12.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89800.0,-0.0,0.119010806,28.248499,34.848503,33.348503,29.3985,0.047,0.078,0.11,0.117,0.153
2025-08-03 04:00:00+00:00,30.1695,27.73956,3.2342517,31.77,32.07,32.5485,18.0,1014.7,1000.6458,3.5140343,5.8603754,15.273505,12.214482,14.764389,10.61961,8.130019,338.83865,358.60284,10.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84600.0,-0.0,0.08624531,25.8485,32.648502,33.2485,29.4485,0.048,0.078,0.11,0.117,0.153
2025-08-03 05:00:00+00:00,28.2695,25.76745,1.6893599,30.02,30.220001,32.5485,18.0,1014.9,1000.75507,3.149544,4.452954,6.792466,1.1023391,14.799459,255.96373,327.99466,360.0,4.184834,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82900.0,-0.0,0.06064668,24.498499,30.8985,32.9485,29.4485,0.049,0.077,0.11,0.117,0.153
2025-08-03 06:00:00+00:00,26.5195,24.344124,1.0140421,28.470001,28.62,30.8485,19.0,1015.3,1001.0677,2.8086853,1.4399999,6.1094027,5.9815936,20.447239,90.0,315.0001,280.6196,333.88614,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82200.0,-0.0,0.008457383,23.998499,29.748499,32.598503,29.498499,0.05,0.077,0.11,0.117,0.153
2025-08-03 07:00:00+00:00,24.7695,22.117062,3.966815,26.92,27.17,28.5485,26.0,1015.5,1001.18195,2.313181,8.373386,16.394829,10.353906,24.633049,334.53668,340.76923,297.47433,333.06055,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69100.0,-0.0,0.098827064,23.248499,28.748499,32.1985,29.498499,0.051,0.077,0.11,0.117,0.153
2025-08-03 08:00:00+00:00,24.219501,22.202288,6.020176,25.42,25.67,27.5485,31.0,1015.4,1001.0569,2.087041,6.989936,18.089775,11.029512,26.427528,304.50858,328.84076,299.98157,335.87903,15.119999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,-0.0,0.07394763,22.5985,27.9485,31.7985,29.498499,0.052,0.077,0.11,0.117,0.153
2025-08-03 09:00:00+00:00,23.5695,22.218819,8.425657,23.820002,24.070002,26.9485,38.0,1015.3,1000.9272,1.8034099,6.4096174,17.462782,9.29574,27.438046,308.15726,345.67725,288.43503,340.85178,13.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51100.0,-0.0,0.05736362,21.9485,27.248499,31.3485,29.498499,0.053,0.077,0.11,0.117,0.153
2025-08-03 10:00:00+00:00,22.4195,21.239397,8.519913,22.820002,22.92,26.1485,41.0,1015.4,1000.9704,1.6009412,5.4119864,11.090103,5.9248943,24.884306,273.814,346.86597,262.8751,345.7627,7.5599995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46700.0,-0.0,0.042162284,21.1485,26.5485,30.8985,29.498499,0.054,0.076,0.109,0.117,0.153
2025-08-03 11:00:00+00:00,21.719501,20.276245,9.267096,21.970001,22.17,24.9485,45.0,1015.3,1000.83795,1.4301234,8.587338,12.245293,4.3008494,15.542662,303.02386,335.69547,250.0168,346.60748,12.599999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42100.0,-0.0,0.06471974,20.1985,25.8985,30.4485,29.498499,0.055,0.076,0.109,0.117,0.153
2025-08-03 12:00:00+00:00,20.619501,19.828512,9.831002,21.12,21.320002,24.4485,50.0,1015.5,1000.9812,1.2153441,5.1919937,14.934577,2.598238,6.792466,326.3099,344.6237,224.9999,327.99466,10.440001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37400.0,-0.0,0.0291044,19.6485,25.2985,29.998499,29.498499,0.056,0.076,0.109,0.117,0.153
2025-08-03 13:00:00+00:00,20.3195,19.484848,8.94845,20.820002,20.92,24.1485,48.0,1016.1,1001.5579,1.2408612,3.8268526,7.2359104,1.8736161,4.0249224,41.185837,5.7105074,191.30989,296.56497,5.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39300.0,-0.0,0.01886925,19.248499,24.6485,29.498499,29.498499,0.058,0.076,0.109,0.117,0.153
2025-08-03 14:00:00+00:00,20.969501,20.409115,10.449636,20.720001,20.820002,24.0485,51.0,1016.1,1001.5899,1.2168951,4.829907,6.1305785,3.7830918,4.452954,153.43501,139.76372,150.9455,284.03625,6.8399997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36600.0,-0.0,0.041644543,21.1985,24.248499,29.0485,29.498499,0.059,0.076,0.109,0.117,0.153
2025-08-03 15:00:00+00:00,23.7695,23.58466,11.460018,21.820002,21.77,24.1485,46.0,1016.2,1001.8243,1.5894849,4.3349743,5.04,2.598238,4.3498964,184.76355,180.0,171.86998,294.44394,5.7599998,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,40700.0,-0.0,0.14166056,27.4485,24.998499,28.6985,29.4485,0.059,0.076,0.108,0.117,0.153
