date,calculated_aqi,pm10,pm2_5,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,pressure_msl,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,uv_index,uv_index_clear_sky,ammonia,alder_pollen,birch_pollen,grass_pollen,mugwort_pollen,olive_pollen,ragweed_pollen,dew_point_2m,apparent_temperature,rain,snowfall,weather_code,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,evapotranspiration,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,city,latitude,longitude
2024-11-21,119.3918790855871,47.3,46.291668,21.875586,68.675835,8.155641,0.0,1013.6167,591.7083,35.587498,10.791667,61.958332,0.9583333,1.0625,1.8520833,,,,,,,,15.217251,22.553177,0.0,0.0,1.5833334,913.18036,51.75,40.833332,8.041667,19.791666,,0.15377535,0.9462479,14.325516,79.10062,79.52879,21.765,24.846418,0.16145833,Bangalore,12.9716,77.5946
2024-11-22,122.09834604024495,45.1125,44.283337,21.794334,69.05442,9.489163,0.0,1013.4084,582.0833,20.816668,9.304167,98.041664,0.9166667,1.81875,1.8625001,,,,,,,,15.081834,22.46565,0.0,0.0,1.4166666,912.9633,46.0,13.291667,0.0,39.125,,0.18852948,0.9598345,16.553883,70.1687,71.499,24.69,25.388084,0.15366666,Bangalore,12.9716,77.5946
2024-11-23,105.07015667274128,37.866665,36.891666,22.435999,68.17631,8.404916,0.0,1013.96246,568.5,24.466667,7.5458336,71.791664,0.375,1.5458332,1.8708333,,,,,,,,15.352668,23.330948,0.0,0.0,2.9166667,913.66583,96.416664,30.791666,2.375,93.541664,,0.18175358,1.0415597,14.782786,80.27818,81.4096,22.800001,25.919334,0.14991666,Bangalore,12.9716,77.5946
2024-11-24,98.4644764502164,35.325,34.391666,22.979752,64.89425,9.216689,0.0,1013.52496,504.04166,18.533333,6.995833,84.375,0.375,1.7166667,1.8583332,,,,,,,,15.038083,23.677635,0.0,0.0,2.9166667,913.44556,95.083336,18.333334,5.4583335,95.0,,0.19672902,1.1637167,15.999756,72.26768,72.443275,24.195,26.475584,0.15520833,Bangalore,12.9716,77.5946
2024-11-25,119.90624928474426,44.079166,43.3625,22.158918,68.178764,10.437791,0.0,1012.7417,535.625,17.891666,9.133333,89.958336,0.9583333,1.04375,1.7708334,,,,,,,,15.0859995,22.555384,0.0,0.0,3.0,912.48364,99.708336,12.166667,1.2083334,99.708336,,0.16983736,0.9909931,17.95411,60.89227,60.325397,26.339998,25.498499,0.15229167,Bangalore,12.9716,77.5946
2024-11-26,102.83698470775897,36.8125,36.2,21.7735,75.09143,14.39899,0.0,1012.0,517.5,10.3125,8.712501,109.916664,0.5,0.99583334,1.8729167,,,,,,,,16.861,22.123962,0.0,0.0,3.0,911.6971,99.916664,56.25,17.208334,99.333336,,0.13819076,0.7174413,23.485132,44.011307,43.32036,35.579998,24.225584,0.162125,Bangalore,12.9716,77.5946
2024-11-27,114.29139905098157,41.95,41.087498,21.477667,71.6047,13.599946,0.0,1011.1167,508.625,13.75,12.708333,105.125,1.125,0.9395833,1.8395834,,,,,,,,15.854751,21.552343,0.0,0.0,3.0,910.80634,99.958336,24.583334,0.5833333,99.916664,,0.14314078,0.79290104,23.204123,34.629635,34.345856,33.375,23.161001,0.17058332,Bangalore,12.9716,77.5946
2024-11-28,105.56356810368703,38.141666,37.3875,21.450584,58.064358,13.77151,0.0,1010.7834,486.83334,13.666667,19.574999,121.666664,1.4166666,1.9375,2.0041668,,,,,,,,12.369334,20.435957,0.0,0.0,2.9583333,910.4948,96.291664,4.3333335,4.2916665,96.291664,,0.20391792,1.1603687,23.808733,27.510935,26.745134,33.27,23.477667,0.16724999,Bangalore,12.9716,77.5946
2024-11-29,95.12286302031275,33.4375,32.791668,21.935999,70.26646,14.237316,0.8,1010.3542,422.33334,11.745833,14.283333,98.625,1.0833334,1.2125,1.9166666,,,,,,,,16.098501,21.990068,0.8,0.0,7.0,910.26984,100.0,28.083334,15.5,100.0,,0.1416717,0.8173968,23.90293,19.991728,19.617388,35.085,23.796417,0.15991667,Bangalore,12.9716,77.5946
2024-11-30,63.45085507402053,18.808332,18.675001,21.07975,83.95936,16.37615,0.6,1008.79584,384.04166,11.7625,8.945833,68.625,0.0,0.53333336,1.9979167,,,,,,,,18.188084,21.691721,0.6,0.0,11.0,908.59546,100.0,74.541664,28.791666,100.0,,0.06589716,0.4166776,27.263224,270.92395,271.8434,39.239998,22.213083,0.16395834,Bangalore,12.9716,77.5946
2024-12-01,30.114405554987258,7.3458333,7.320833,21.494333,89.07709,16.992504,14.7,1006.8042,406.66666,12.3125,7.195833,66.833336,0.0,0.39583334,2.0645833,,,,,,,,19.521418,22.646585,14.7,0.0,51.333332,906.9334,100.0,72.958336,60.125,100.0,,0.07077182,0.3008419,28.348127,249.74303,236.54108,39.585,22.325584,0.22833334,Bangalore,12.9716,77.5946
2024-12-02,35.25329429624427,9.45,9.425,21.158918,94.152596,11.736382,28.1,1007.95416,416.16666,15.008334,8.083333,72.083336,0.0,0.32500002,2.0041666,,,,,,,,20.163084,23.396324,28.1,0.0,40.833332,907.8633,99.75,93.458336,56.291668,91.833336,,0.038386777,0.15251167,20.830017,82.730415,84.24665,26.745,21.5485,0.4820417,Bangalore,12.9716,77.5946
2024-12-03,56.18678795391338,15.883334,15.599999,22.121416,88.17095,10.039457,4.6,1011.4084,567.9583,13.304166,6.3583336,84.791664,0.20833333,1.2645833,1.9604167,,,,,,,,19.961,24.541998,4.6,0.0,17.166666,911.2786,83.166664,56.0,13.916667,55.625,,0.110329986,0.34804204,17.609325,116.34527,118.67889,25.515,22.921417,0.44704166,Bangalore,12.9716,77.5946
2024-12-04,60.78614664086249,18.583334,17.5625,21.890167,83.80649,9.576831,0.0,1013.075,535.9167,14.049999,5.170833,66.041664,0.5,1.3937501,1.9833332,,,,,,,,18.781834,23.905907,0.0,0.0,1.7916666,912.7053,59.083332,44.208332,14.791667,14.291667,,0.13412,0.47826084,16.837576,92.12043,94.80599,23.595,22.658918,0.39458334,Bangalore,12.9716,77.5946
2024-12-05,44.400373914218015,12.354167,12.075,22.177668,84.97534,8.934226,0.8,1013.3459,453.25,15.675,6.179167,50.541668,0.0,1.5520834,2.1375,,,,,,,,19.344334,24.538134,0.8,0.0,14.0,913.0408,53.833332,40.333332,25.541666,1.25,,0.13802987,0.45099512,15.443669,105.40094,106.24167,22.365,23.211,0.35183334,Bangalore,12.9716,77.5946
2024-12-06,62.536948206078286,18.737501,18.433332,22.51725,80.65367,7.9908624,0.0,1013.17084,489.45834,17.295834,8.041667,68.375,0.0,1.9208332,2.09375,,,,,,,,18.677668,24.852907,0.0,0.0,1.7916666,912.9899,58.375,34.833332,2.6666667,44.833332,,0.16434665,0.60241795,14.370735,103.68449,105.576935,20.744999,23.604752,0.31454167,Bangalore,12.9716,77.5946
2024-12-07,69.43108955679456,21.841667,21.133333,22.088083,82.993355,7.5518537,0.6,1013.12915,511.66666,15.279167,7.754166,68.458336,0.0,1.7833333,1.9729166,,,,,,,,18.76725,24.505959,0.6,0.0,5.125,912.81445,35.083332,24.75,5.0416665,8.708333,,0.15763901,0.5263731,13.984479,106.67617,109.343544,20.13,23.646418,0.27433333,Bangalore,12.9716,77.5946
2024-12-08,64.10256364406683,19.441668,18.6,21.877668,77.8086,7.6345515,0.0,1012.925,510.125,17.983334,6.933333,60.166668,0.0,1.6437501,1.7770833,,,,,,,,17.438084,23.698923,0.0,0.0,1.0833334,912.56244,39.666668,3.4166667,1.0,35.75,,0.16478024,0.6683869,14.625512,122.146,128.01485,19.605,23.354752,0.23170833,Bangalore,12.9716,77.5946
2024-12-09,100.77875784863095,35.654167,34.850002,22.421417,76.289116,6.8342304,0.1,1012.7083,576.125,27.133333,11.650001,70.208336,0.083333336,1.5166668,1.75,,,,,,,,17.49225,24.382858,0.1,0.0,4.625,912.53864,87.291664,25.083334,3.625,85.291664,,0.16483857,0.75652546,12.854572,90.1142,93.06888,18.554998,24.086,0.19595833,Bangalore,12.9716,77.5946
2024-12-10,109.02884641468016,39.479168,38.820835,22.496416,72.30055,10.7147255,0.0,1012.825,449.75,16.058332,7.3541665,75.0,0.25,1.4979167,1.6416668,,,,,,,,16.72975,23.536814,0.0,0.0,2.7916667,912.6673,92.083336,12.041667,5.4166665,91.791664,,0.1701076,0.86225206,18.756561,66.037674,65.55635,26.039999,24.356834,0.17783333,Bangalore,12.9716,77.5946
2024-12-11,79.31250024843759,26.316666,26.016668,21.92975,76.67788,12.904369,0.9,1012.5542,407.41666,11.766666,7.429167,88.583336,0.0,1.0770833,1.7770833,,,,,,,,17.238085,22.746996,0.9,0.0,13.0,912.24664,99.791664,8.25,31.416666,99.708336,,0.14244603,0.6939376,21.740705,55.801815,55.869465,31.545,23.731834,0.17233334,Bangalore,12.9716,77.5946
2024-12-12,32.99813025081769,8.037499,7.9500003,20.369333,93.14938,13.872906,20.300001,1012.6458,521.4583,12.908333,5.5750003,73.166664,0.0,0.4333333,2.15,,,,,,,,19.211,21.825006,20.300001,0.0,33.916668,911.8359,100.0,80.666664,61.916668,97.958336,,0.038968917,0.16712157,23.938103,64.80015,65.600426,31.455,21.371416,0.26874998,Bangalore,12.9716,77.5946
2024-12-13,105.85309789866803,37.787502,37.2,21.0485,85.312065,12.517292,1.3,1013.2583,532.9167,11.525001,6.933333,91.458336,0.0,0.48125002,1.65,,,,,,,,18.340166,22.293596,1.3,0.0,10.958333,912.60236,95.666664,63.333332,16.541666,85.791664,,0.083688624,0.39913103,21.687819,72.81231,74.069466,28.919998,21.519333,0.29916668,Bangalore,12.9716,77.5946
2024-12-14,110.66737895066241,40.679165,39.508335,20.375584,78.06971,11.054315,0.0,1014.71246,521.75,11.966667,9.425,101.958336,1.0,1.8104167,1.86875,,,,,,,,16.0235,21.082195,0.0,0.0,0.25,913.6841,13.0,12.166667,0.0,0.8333333,,0.16198105,0.6244326,19.800781,72.87667,73.74479,27.089998,21.788084,0.26624998,Bangalore,12.9716,77.5946
2024-12-15,103.994058897442,37.625,36.391666,19.186,77.07311,9.891277,0.0,1015.5542,498.79166,13.429166,8.154166,98.166664,0.7083333,1.71875,1.8249999,,,,,,,,14.686001,19.574028,0.0,0.0,2.2083333,914.0601,74.541664,30.583334,0.0,60.291668,,0.15870216,0.58846956,17.675352,66.154366,67.29897,24.599998,20.956835,0.237,Bangalore,12.9716,77.5946
2024-12-16,142.11403481583847,54.49167,53.791668,19.138084,76.70338,8.76126,0.0,1014.08746,630.8333,17.625,13.2375,108.166664,0.7916667,1.6229167,1.75,,,,,,,,14.592251,19.665022,0.0,0.0,2.2083333,912.7215,71.416664,1.5833334,0.0,70.458336,,0.16014808,0.6023358,16.418842,62.908005,63.51308,21.525,21.086,0.20591666,Bangalore,12.9716,77.5946
2024-12-17,108.3739689640921,38.958332,38.208332,20.973501,76.084,7.8847504,0.0,1012.7083,593.8333,34.458332,15.658333,65.583336,0.16666667,1.49375,1.8895832,,,,,,,,15.994334,22.199488,0.0,0.0,2.3333333,912.0704,79.333336,12.416667,1.3333334,75.125,,0.1643307,0.7179892,15.386779,55.92267,57.114002,20.355,22.513084,0.18270834,Bangalore,12.9716,77.5946
2024-12-18,71.14494310484993,22.204168,21.895834,22.040167,77.393425,9.595242,0.3,1011.87915,563.0417,14.945834,11.566667,81.375,0.0,1.4979167,1.88125,,,,,,,,17.644335,23.448158,0.3,0.0,9.0,911.6741,97.5,25.833334,12.75,95.75,,0.13572986,0.6610733,17.458103,31.864988,31.681341,23.849998,23.488083,0.17904167,Bangalore,12.9716,77.5946
2024-12-19,81.1335467932231,26.725,26.516668,22.838083,75.23666,7.795609,0.3,1011.53754,528.125,19.829166,13.558333,83.791664,0.0,1.4791666,1.8000001,,,,,,,,17.769335,24.5716,0.3,0.0,6.7083335,911.6171,88.75,27.541666,14.125,83.666664,,0.14413784,0.7881014,14.107221,58.29598,58.508743,20.58,24.494333,0.17608333,Bangalore,12.9716,77.5946
2024-12-20,93.20325912420566,31.516668,31.387499,22.702667,77.480034,7.2600346,0.1,1011.39166,599.25,34.958332,15.008334,52.0,0.0,1.4333334,1.8625001,,,,,,,,18.083918,24.618113,0.1,0.0,4.5416665,911.4419,83.041664,43.416668,8.916667,62.5,,0.12669587,0.7278884,12.465397,227.57057,220.95213,19.755,24.383917,0.173,Bangalore,12.9716,77.5946
2024-12-21,117.16797373197947,45.454166,45.225002,23.083918,72.46668,5.208145,0.0,1012.0916,653.6667,42.908337,19.237501,53.583332,0.0,1.3041667,1.6833334,,,,,,,,17.146418,25.099197,0.0,0.0,1.2083334,912.1889,41.5,23.041666,7.2083335,20.083334,,0.1620156,0.92792654,9.694082,191.6549,202.98329,16.155,25.144333,0.169375,Bangalore,12.9716,77.5946
2024-12-22,109.51736147951767,39.516666,39.141666,22.810999,74.85798,5.972914,0.0,1012.56665,555.2917,22.616667,10.745833,82.25,0.0,1.3854166,1.68125,,,,,,,,17.402666,24.733154,0.0,0.0,1.5,912.5325,53.0,38.958332,21.25,1.125,,0.13788304,0.8377094,10.603605,100.47872,96.00913,17.414999,25.340166,0.16683334,Bangalore,12.9716,77.5946
2024-12-23,108.8206912512757,41.016666,40.433334,22.2985,69.54337,6.16271,0.0,1012.6125,590.8333,35.875,13.158333,58.458332,0.8333333,1.0979167,1.5187501,,,,,,,,15.852668,23.533838,0.0,0.0,1.375,912.41437,45.416668,37.5,26.791666,0.0,,0.13228616,0.9229915,10.961169,113.77572,112.27648,17.324999,24.536001,0.16354166,Bangalore,12.9716,77.5946
2024-12-24,96.8438950510178,34.691666,33.912502,22.215166,64.74889,6.5525494,0.0,1012.80835,655.5833,29.983332,13.179166,72.916664,1.1666666,1.3125,1.6395832,,,,,,,,14.796417,22.964724,0.0,0.0,1.2083334,912.5607,41.416668,25.166666,17.166666,10.958333,,0.13918053,1.0472087,11.938323,57.760162,55.668274,19.23,25.1735,0.15054166,Bangalore,12.9716,77.5946
2024-12-25,76.72026341219573,24.633333,24.199999,22.294334,73.64722,8.320715,1.9000001,1014.30835,447.83334,23.729166,12.099999,56.75,0.33333334,1.0666667,1.7854167,,,,,,,,16.663084,23.55625,1.9000001,0.0,5.9583335,913.9378,57.333332,44.291668,40.291668,0.0,,0.13664787,0.84085697,14.53645,45.30608,32.341095,23.055,25.340166,0.14616667,Bangalore,12.9716,77.5946
2024-12-26,39.38078693727143,10.0,9.820833,22.265167,80.781715,13.888198,1.7,1015.54584,336.75,11.570834,7.0958333,60.791668,0.0,0.59791666,1.9416666,,,,,,,,18.561,23.441856,1.7,0.0,18.416666,915.04974,66.125,60.0,12.166667,16.375,,0.13612127,0.577557,22.72671,71.19219,71.47654,34.815,24.521418,0.174375,Bangalore,12.9716,77.5946
2024-12-27,39.90785254542305,11.25,10.795834,20.725584,85.10742,14.297187,1.7,1016.95416,397.45834,9.0125,4.420833,77.333336,0.083333336,0.9979167,1.9416667,,,,,,,,17.973501,21.575256,1.7,0.0,16.25,915.8237,70.416664,59.541668,17.25,10.625,,0.115969755,0.41023576,23.845787,97.07517,97.70846,34.38,22.725584,0.19754167,Bangalore,12.9716,77.5946
2024-12-28,71.43874628591401,23.2125,22.033333,21.083918,75.93241,11.30104,0.0,1016.4041,406.0,13.316667,5.7041664,84.916664,0.041666668,1.6750001,1.8645834,,,,,,,,16.219334,21.831629,0.0,0.0,0.75,915.44,27.958334,16.458334,0.0,13.125,,0.16196752,0.69611996,20.011301,93.47305,94.61144,27.359999,22.904749,0.19195832,Bangalore,12.9716,77.5946
2024-12-29,72.24269902434445,23.366667,22.433334,21.336,70.590515,11.062409,0.0,1016.37915,412.0,14.079166,5.8624997,72.541664,0.375,1.7708334,1.8833333,,,,,,,,15.181834,21.734627,0.0,0.0,1.9583334,915.4966,66.125,14.5,2.3333333,56.333332,,0.17249851,0.8588164,19.629442,66.04437,66.13926,27.0,23.175583,0.18220834,Bangalore,12.9716,77.5946
2024-12-30,68.01104015774197,21.112501,20.429167,21.177668,72.66368,13.282818,0.0,1016.5083,375.875,10.533334,5.6708336,76.5,0.041666668,1.1583334,1.8333334,,,,,,,,15.881833,21.280928,0.0,0.0,2.5,915.5649,82.416664,47.583332,4.1666665,76.416664,,0.13111033,0.7407298,22.881205,68.18331,68.4549,31.245,22.652666,0.17133333,Bangalore,12.9716,77.5946
2024-12-31,79.89672298444982,26.75,25.991667,21.386002,66.93352,12.8229,0.0,1016.1875,443.25,14.354167,6.8916664,74.416664,0.45833334,1.8916665,1.9041667,,,,,,,,14.1735,21.172924,0.0,0.0,1.9166666,915.3365,64.041664,0.875,0.0,63.958332,,0.18989861,0.98673373,22.636055,77.65577,78.14951,30.839998,23.677668,0.16141666,Bangalore,12.9716,77.5946
2025-01-01,105.30208259566217,38.795834,37.379166,20.848501,70.01014,11.29943,0.0,1015.2917,525.625,13.629167,7.620833,93.833336,2.375,1.6875,1.7270833,,,,,,,,14.37975,20.915865,0.0,0.0,2.1666667,914.35834,71.708336,23.625,0.0,68.166664,,0.181386,0.87624985,19.846056,80.28083,81.3294,28.125,24.183916,0.15266667,Bangalore,12.9716,77.5946
2025-01-02,122.0162130115021,46.483334,44.204166,20.506834,69.585464,10.861915,0.0,1015.4041,536.375,16.883333,7.7125,96.541664,4.1666665,1.8249999,1.8541666,,,,,,,,14.096416,20.528889,0.0,0.0,2.7916667,914.3501,91.75,18.833334,0.0,91.375,,0.17771421,0.8523357,18.409153,82.6668,84.37637,27.315,24.050583,0.13904166,Bangalore,12.9716,77.5946
2025-01-03,109.00801267311444,39.616665,38.670834,19.90475,69.17283,11.104408,0.0,1015.2,514.8333,14.554166,8.108334,99.791664,0.8333333,1.8145833,1.8729167,,,,,,,,13.321418,19.609533,0.0,0.0,1.125,913.9704,37.625,3.6666667,0.0,35.0,,0.17742825,0.8452902,19.220205,84.4143,85.87744,27.96,23.669334,0.14704166,Bangalore,12.9716,77.5946
2025-01-04,124.1971338901371,47.641666,45.004166,19.858917,69.49418,10.01081,0.0,1014.68335,453.58334,23.420832,10.533334,88.666664,3.9583333,1.81875,1.94375,,,,,,,,13.471416,19.813284,0.0,0.0,0.29166666,913.48944,11.958333,11.958333,0.0,0.0,,0.17359398,0.827421,17.323076,97.32657,100.04843,25.515,23.452667,0.155125,Bangalore,12.9716,77.5946
2025-01-05,119.07356817619717,45.50833,43.029163,20.265167,67.88099,9.389592,0.0,1014.6042,449.41666,18.754168,9.308333,92.666664,3.0833333,1.8291665,1.8562499,,,,,,,,13.148501,20.251814,0.0,0.0,1.4583334,913.54877,49.0,29.791666,0.0,19.25,,0.17802483,0.9160054,16.069998,90.94534,92.49886,24.539999,23.825584,0.15545833,Bangalore,12.9716,77.5946
2025-01-06,111.7371801222831,41.4375,39.904167,20.544334,64.20382,7.859352,0.0,1014.26666,460.66666,21.775,9.270833,85.166664,1.5416666,1.8583332,1.9041667,,,,,,,,12.917251,20.669323,0.0,0.0,0.25,913.33734,9.541667,9.541667,0.0,0.0,,0.182137,0.9794688,14.218064,101.98419,105.48065,21.735,24.161001,0.15508334,Bangalore,12.9716,77.5946
2025-01-07,107.12410948215387,39.125,37.916668,21.354752,63.037327,8.34452,0.0,1013.8667,481.79166,28.287498,10.783333,79.083336,1.0416666,1.81875,1.8458333,,,,,,,,12.917251,21.43039,0.0,0.0,1.0416666,913.23553,35.291668,27.291666,0.0,13.166667,,0.18600392,1.1041228,14.3952265,83.63148,85.243706,22.935,24.786001,0.15466666,Bangalore,12.9716,77.5946
2025-01-08,105.21759306942975,37.720833,37.195835,20.588083,59.85507,10.513896,0.0,1014.19165,521.375,14.883334,10.8125,108.458336,0.41666666,1.9000001,1.9166666,,,,,,,,10.677667,19.703466,0.0,0.0,0.375,913.2778,13.375,13.375,0.0,0.0,,0.19860701,1.1853138,18.274813,80.4677,80.818115,27.089998,24.381834,0.15412499,Bangalore,12.9716,77.5946
2025-01-09,122.15624912579854,45.3,44.2625,20.156834,68.09043,13.435847,0.0,1015.3625,456.95834,11.470833,7.125,112.125,0.625,1.56875,1.78125,,,,,,,,13.481834,19.607315,0.0,0.0,0.5,914.1989,18.333334,18.125,1.125,0.0,,0.18094291,0.8577065,22.166124,93.94882,94.95441,33.825,23.525583,0.15445833,Bangalore,12.9716,77.5946
2025-01-10,96.89396385725406,34.608334,33.600002,21.081835,72.5693,12.577988,0.0,1016.075,461.66666,12.224999,5.9375,91.958336,0.16666667,1.2708334,1.9270834,,,,,,,,15.296417,21.192638,0.0,0.0,1.5833334,915.1414,53.458332,53.0,3.1666667,1.125,,0.16284339,0.8022347,20.428003,103.02542,103.72717,32.145,24.031836,0.15458333,Bangalore,12.9716,77.5946
2025-01-11,84.03125001154733,28.616667,27.666666,21.661001,73.01086,10.86436,0.0,1015.80835,428.58334,19.449999,6.008333,75.291664,0.20833333,1.0729166,1.9520832,,,,,,,,15.931834,22.292824,0.0,0.0,2.875,915.0861,94.25,54.708332,1.2083334,85.5,,0.15968062,0.8276417,17.491434,94.25192,94.74807,28.62,24.827667,0.15470834,Bangalore,12.9716,77.5946
2025-01-12,68.96367521367522,22.170832,20.875,22.150583,73.21534,11.258041,0.0,1015.05,388.83334,11.341667,5.3875003,82.5,1.375,1.5791665,2.00625,,,,,,,,16.390167,23.005148,0.0,0.0,1.7916666,914.55927,62.625,56.125,8.708333,18.708334,,0.16735233,0.8520019,17.77961,92.40865,92.64019,29.31,25.560999,0.15408333,Bangalore,12.9716,77.5946
2025-01-13,45.249287467821375,12.120833,11.55,22.536001,75.15912,12.433568,0.8,1013.94165,383.20834,10.8,5.554167,84.0,0.25,1.275,2.0395834,,,,,,,,17.477667,23.536356,0.8,0.0,12.541667,913.6883,74.0,66.75,16.958334,21.416666,,0.15687086,0.7697548,19.38619,81.5576,81.52141,32.175,25.640167,0.15595834,Bangalore,12.9716,77.5946
2025-01-14,60.37615730382098,18.304167,17.129168,21.442251,73.9042,13.955723,0.1,1015.5125,384.33334,10.004167,5.0625,83.875,0.875,1.33125,2.0666668,,,,,,,,16.140167,21.659906,0.1,0.0,4.3333335,914.749,75.583336,38.916668,10.291667,61.5,,0.15895058,0.77218074,23.006147,88.073456,88.06931,34.2,24.154749,0.1645,Bangalore,12.9716,77.5946
2025-01-15,57.207531764296725,16.945833,16.208334,20.277666,73.90717,13.470356,0.2,1016.16254,391.83334,9.770833,3.9958334,93.708336,0.0,1.5500001,2.1958334,,,,,,,,15.011001,20.004776,0.2,0.0,4.375,914.9632,77.708336,24.75,45.5,43.333332,,0.12809655,0.70614,22.82199,82.2774,83.84399,32.715,22.004751,0.17562501,Bangalore,12.9716,77.5946
2025-01-16,112.37615741895475,41.166668,40.145832,20.879751,70.574135,12.620021,0.0,1015.89996,456.16666,12.283333,5.8916664,105.916664,0.33333334,1.93125,2.0395834,,,,,,,,14.600583,20.841806,0.0,0.0,1.125,914.9158,39.916668,38.333332,1.0833334,1.9166666,,0.17888995,0.8596232,20.968729,90.36838,90.839195,31.875,23.592249,0.15816666,Bangalore,12.9716,77.5946
2025-01-17,138.9649119167997,54.0125,52.995834,20.61725,71.23603,12.256608,0.0,1014.375,518.4583,10.683333,5.1208334,108.041664,0.5833333,1.7520833,1.90625,,,,,,,,14.475583,20.610786,0.0,0.0,1.2083334,913.4567,41.458332,36.166668,0.125,28.791666,,0.18398122,0.8365086,19.951323,84.232185,84.43614,31.169998,23.979752,0.156625,Bangalore,12.9716,77.5946
2025-01-18,104.40486752041312,37.925,37.154167,21.706833,64.51018,11.896796,0.1,1013.97504,459.41666,12.654167,6.3458333,95.708336,0.29166666,1.84375,2.0479167,,,,,,,,14.158917,21.623224,0.1,0.0,4.875,913.4511,95.041664,44.375,19.541666,91.75,,0.18992908,1.0239837,18.915222,75.96864,75.11001,30.765,24.852667,0.15408333,Bangalore,12.9716,77.5946
2025-01-19,70.06766403842175,21.829168,21.391668,19.790167,88.047386,10.2437315,5.9,1014.7708,552.5833,17.895834,6.125,70.708336,0.0,0.9895833,2.0958333,,,,,,,,17.669333,21.072771,5.9,0.0,23.791666,913.5591,97.541664,57.833332,42.416668,87.083336,,0.06286243,0.2941978,18.242765,62.86569,64.58547,25.154999,21.058916,0.193,Bangalore,12.9716,77.5946
2025-01-20,106.805757750062,38.133335,37.570835,21.071417,66.017204,9.374576,0.0,1013.51666,593.4167,19.908333,11.458333,91.375,0.0,2.1312501,2.1375,,,,,,,,13.411,21.18205,0.0,0.0,0.9583333,912.8296,31.416666,6.7916665,0.0,24.625,,0.19091375,1.0102952,17.146437,64.137566,64.04165,23.265,23.113083,0.17666668,Bangalore,12.9716,77.5946
2025-01-21,98.59196904445986,34.683334,34.170834,20.8235,53.6929,10.165861,0.0,1012.89166,558.4583,20.791666,12.0,100.625,0.0,2.1645834,2.2166667,,,,,,,,9.796417,19.683052,0.0,0.0,1.5416666,912.18304,48.958332,0.0,0.0,48.958332,,0.2094708,1.315599,18.891127,74.07894,74.70491,25.17,23.333918,0.15916666,Bangalore,12.9716,77.5946
2025-01-22,98.35194092802173,34.979168,34.05,21.840166,64.152336,10.548223,0.0,1012.9167,510.125,14.408333,8.679167,96.041664,0.083333336,2.1854167,2.2291667,,,,,,,,13.711001,21.908295,0.0,0.0,0.7083333,912.5317,26.625,19.625,1.0416666,11.666667,,0.19872563,1.1101655,18.745356,103.02683,104.84141,27.089998,24.869333,0.15116666,Bangalore,12.9716,77.5946
2025-01-23,91.25605382386095,31.970833,30.9125,22.390167,62.523987,10.143107,0.0,1012.7083,410.45834,16.479166,8.620833,83.083336,0.041666668,2.1520834,2.2291667,,,,,,,,13.015167,22.325392,0.0,0.0,2.7916667,912.5173,90.833336,22.875,0.083333336,78.458336,,0.2079684,1.2703596,17.34418,99.98821,101.15015,26.265,25.733917,0.14266667,Bangalore,12.9716,77.5946
2025-01-24,84.40509275221757,29.308334,27.949999,21.050585,62.251846,9.403282,0.0,1013.2,397.29166,15.2,9.591666,90.958336,0.8333333,2.21875,2.2854166,,,,,,,,12.433917,20.849432,0.0,0.0,1.0,912.5356,34.458332,7.5,0.0,33.5,,0.20047514,1.1135677,16.153349,93.5442,94.54032,24.63,25.002668,0.153,Bangalore,12.9716,77.5946
2025-01-25,84.59277061043981,28.6875,27.949999,21.496416,58.218693,10.330814,0.0,1013.5916,445.375,20.125,9.033334,85.666664,0.041666668,2.2708333,2.3125,,,,,,,,11.31725,20.843977,0.0,0.0,2.2916667,913.0254,72.75,9.583333,0.0,71.0,,0.212669,1.3009241,18.738382,87.70913,90.0278,26.354998,24.861,0.152625,Bangalore,12.9716,77.5946
2025-01-26,77.03214008210391,25.533333,25.137499,21.750586,47.783077,11.724992,0.0,1013.175,445.08334,19.620832,9.254167,86.875,0.0,2.3479166,2.3708334,,,,,,,,7.138084,19.899485,0.0,0.0,1.75,912.7303,58.25,2.5416667,0.0,57.5,,0.24414088,1.6347188,21.193932,86.69727,89.12475,29.685,24.675583,0.15249999,Bangalore,12.9716,77.5946
2025-01-27,106.960479231141,40.729168,40.149998,21.346418,54.21736,9.769145,0.0,1012.625,574.9583,21.216665,11.016666,101.166664,0.625,2.2645833,2.26875,,,,,,,,9.638083,20.356295,0.0,0.0,0.5,912.1087,19.416666,6.2083335,0.0,13.208333,,0.21940434,1.3952489,17.48799,88.722595,91.510925,25.544998,24.821417,0.15245833,Bangalore,12.9716,77.5946
